What language stopped being used in Britain during the 1100's;DIFFICULT
What scholars lead the movement to translate texts into English;DIFFICULT
Why did the Vikings stop using complicated word-endings;DIFFICULT
What is an example of a suffix used by Old English weak verbs;DIFFICULT
What treatise did Pope Gregory I have translated into English;DIFFICULT
From what language was literature notably translated into West Saxon;DIFFICULT
What language was West Saxon literature translated to;DIFFICULT
What language was a source for English loanwords that are still used today;DIFFICULT
What Latin letter is used in place of the Old English long S;DIFFICULT
What are used to indicate short vowels;DIFFICULT
What modern religion sometimes uses Old English;DIFFICULT
Along with Tolkien what modern scholar notably made use of Old English;DIFFICULT
What Wikipedia project translate Old English texts;DIFFICULT
What was written using the Germanic 24-character elder Furthark;DIFFICULT
What are the soviet aircraft carriers used by Russia actually called;DIFFICULT
What are the soviet aircraft carriers used by Germany actually called;DIFFICULT
What do aircraft need to do when using shorter runway lengths;DIFFICULT
What do aircraft need to do when using longer runway lengths;DIFFICULT
What risk is avoided by aircraft by using an angled deck;DIFFICULT
What risk is added by aircraft by using an angled deck;DIFFICULT
Which ships are used for carrying and landing Marines;DIFFICULT
Which ships are used for carrying and landing Civilians;DIFFICULT
What are assisted launch mechanisms primarily used for;DIFFICULT
Why is STOVL used by other navies;DIFFICULT
What are assisted launch mechanisms secondarily used for;DIFFICULT
Why is STOVL not used by other navies;DIFFICULT
Why do almost all carriers using conventional aircraft have arrested-recovery systems;DIFFICULT
Why do almost all carriers using nonconventional aircraft have arrested-recovery systems;DIFFICULT
What cannot launch using a ski-jump due to their high loaded weight;DIFFICULT
What can launch using a ski-jump due to their high loaded weight;DIFFICULT
What were carriers used for in the early 20th century;DIFFICULT
What were carriers used for in the early 19th century;DIFFICULT
What event showed the vulnerability of carriers when forced into gun-range enounters;DIFFICULT
What capability do helicopters use to move over the flight deck and land vertically;DIFFICULT
What capability do helicopters use to move over the flight deck and land horizontally;DIFFICULT
How much more displacement does the modern Nimitz class have compared to the older USS Enterprise;DIFFICULT
Why do nations risk significant political impacts if a carrier is lost or even used in conflict;DIFFICULT
How much more displacement does the modern Nimitz class have compared to the newer USS Enterprise;DIFFICULT
Why do nations risk minimal political impacts if a carrier is lost or even used in conflict;DIFFICULT
What do Russian carriers still use to recover;DIFFICULT
What do Russian carriers no longer use to recover;DIFFICULT
When did the FAA decide to expand passengers use of portable elctronic devices during all phases of flight;DIFFICULT
What phases of flight will passengers be able to use electronic devices;DIFFICULT
What were the people who used maps blackboards and mental calculation to ensure the safe separation of aircraft traveling between cities called;DIFFICULT
What did the bureau used to ensure the safe travels of aircraft;DIFFICULT
Who used to be the Inspector General for the Department of Transportation;DIFFICULT
What are the valleys of the River Ribble used for;DIFFICULT
What is the area around Ormskirk used for;DIFFICULT
By how much did oceans increase in size compared to today;DIFFICULT
What other minimum bit rate is not as widely used as videoconferencing;DIFFICULT
What term is more used today to refer to calls between two units;DIFFICULT
What is an example of a place that videoconferencing can be used today;DIFFICULT
What is one experience that students using videoconferencing can achieve;DIFFICULT
In what decade were more efficient ways of using sign language via video-telephony developed;DIFFICULT
In what industry has using different locations become useful;DIFFICULT
How many locations can one use videoconferencing for;DIFFICULT
How many locations can you use a videophone in;DIFFICULT
Why did using business meetings to transmit slow-scan video fail;DIFFICULT
What was first used  in neighborhood centers;DIFFICULT
What technology can be used along with videoconferencing;DIFFICULT
What is the percentage of people who use videoconferencing a majority of the time;DIFFICULT
In what device was videoconferencing finally able to be used in;DIFFICULT
What is the core digital network used in a videoconferencing system;DIFFICULT
What is one advantage of using an H323 technique;DIFFICULT
What is one disadvantage of using the H323 technique;DIFFICULT
What technique is used that transmits to an MCU;DIFFICULT
What is a main disadvantage of using an MCU technique;DIFFICULT
What do systems that use an MCU use for video conferencing;DIFFICULT
What are the advantages of using ad-hoc multipoint calls;DIFFICULT
What does duel dating use to show the date;DIFFICULT
Why use two consecutive year dates;DIFFICULT
What is used with dates to determine whether a date is correct or not;DIFFICULT
What uses two different dates because of a difference in the ending date of the year;DIFFICULT
What calendar was used in the reform to create the Gregorian calendar;DIFFICULT
What was the first day selected to be the first day using the new calendar;EASY
What calendar was last used on Friday October 15 1582;DIFFICULT
When did the last country to adopt the Gregorian calendar start using it;DIFFICULT
At what date did the first country start using the new calendar;DIFFICULT
Who said that English writers usually used both dates on writings;DIFFICULT
What happened in the fifteenth century that made it necessary to give dates using both calendars;DIFFICULT
What happened in the nineteenth century the Gregorian calendar that made it necessary to give dates using both calendars;DIFFICULT
Why was it not necessary to use the dual year when giving two dates;DIFFICULT
When did Scotland begin to use January 1 as the start of the new year;DIFFICULT
What act did Britain use to implement the use of the Gregorian calendar;DIFFICULT
Attempting to use Gregorian dates for earlier events  on the Julian calendar should be used with what action;DIFFICULT
Why would a knuckle -space count be used to determine months;DIFFICULT
What method for determining months is dependent on language;EASY
What was calculated using the lunar calendar;DIFFICULT
What reform change the lunar cycle used by pagans;DIFFICULT
What calendar did Turkey use before 1917 for general purposes;DIFFICULT
When did Turkey begin to use the Gregorian calendar for fiscal means;DIFFICULT
When did Turkey start using the Gregorian calendar for all purposes;DIFFICULT
Who use the lunar Islamic calendar until the nineteenth century;DIFFICULT
Who use the Hegira era is a fiscal calendar;DIFFICULT
What was used to set the year number;DIFFICULT
What did Turkey start using for all purposes on March 1 1917;DIFFICULT
What did mathematicians of the time want to use to set the date of Easter;DIFFICULT
What method was used instead of computations of the sun and moon;DIFFICULT
When did Rome begin to use the Julian calendar;DIFFICULT
What was used as the year in the early Roman church;DIFFICULT
During what period did a year used for dates not change;DIFFICULT
What is simple to do using the Gregorian system;DIFFICULT
What did the Church of Alexandria use to calculate the date of Easter;DIFFICULT
What did the church of Rome use the metonic cycle to determine;DIFFICULT
What designation was added to British dates to differentiate them from countries not using the new calendar ;DIFFICULT
Original 360 Alpha dev kits used what existing system's hardware;DIFFICULT
What Apple hardware did Alpha kits use after the launch of the Xbox 360;DIFFICULT
What did Microsoft name the SKU that replaced the 360 Core;EASY
What game with its own subscription service cannot be played using Live Free;DIFFICULT
What do PCs use to stream media;DIFFICULT
What magazine ranked the 360 as the second best console of the 1993-2013 period;DIFFICULT
Who ranked the PS3 as the second best console between 1993-2013;DIFFICULT
What did IGN compare Halo to;DIFFICULT
What hardware is required to use the Marketplace;DIFFICULT
What virtual currency is used to make Marketplace purchases;DIFFICULT
What percentage of users use prepaid cards;DIFFICULT
Microsoft points can be used to buy what for the dashboard;DIFFICULT
What company ranked the Xbox One as the most influential console of its generation;DIFFICULT
How did Microsoft describe Kinect;DIFFICULT
What term did critics of the Vietnam War use to describe it;DIFFICULT
What term describes the overall US strategy in the Pacific in WWII;DIFFICULT
What term describes the overall UK strategy in the Pacific in WWII;DIFFICULT
What type of attack was used on Inchon;DIFFICULT
Who ordered Iraqi forces to hold their ground despite air bombardments;EASY
Who ordered Iranian forces to hold their ground despite air bombardments;EASY
Who ordered the cease-fire that effectively ended hostilities;EASY
Who ordered this fleet to sail around the world;EASY
What song was used in the film Easy Rider in 1965;DIFFICULT
What is a key element that hard rock used to lay roots for electric blues music;DIFFICULT
What did the electric blues guitarists avoid using from the hard rock genre ;DIFFICULT
Who was the Memphis hard rock guitarist known for using power chords;DIFFICULT
Guns N Roses released both Use Your Illusion albums in what year;DIFFICULT
What album from 2003 was described as a simulation of 70s metal and 80s glam;DIFFICULT
When did rock bands began to modify rock by using softer sounds;DIFFICULT
What instrument is often used in soft rock music;DIFFICULT
Which bass drum is used to drive rhythms;DIFFICULT
What instrument is used without the drums for hard rock rhythms;DIFFICULT
Which term was never used interchangeably with hard rock;DIFFICULT
what type of irrigation is used in the great plains;DIFFICULT
Name one of the states the Mississippi River flows through;EASY
What technology is used by night-vision devices;DIFFICULT
What discipline uses infrared telescopes to see through molecular clouds;DIFFICULT
What devices are used to observe insulated system heat loss;DIFFICULT
What technology is used by night vision devices to observe changing blood flow in the skin;DIFFICULT
What science discipline uses infrared thermal-imaging cameras to penetrate dusty regions of space;DIFFICULT
What type of radiation is used to detect heat loss in insulated systems;DIFFICULT
What is the defined boundary between visible and infrared light;EASY
What is the term for the property that describes how a surface's thermal emissions deviate from the ideal of a black body;DIFFICULT
What property describes how a surfaces thermal emissions give inaccurate results when using infrared cameras and pyrometers;DIFFICULT
What shows the same image of two objects with differing emissivity;DIFFICULT
What ideal shows inaccurate results when using infrared cameras;DIFFICULT
How does comparing two differing objects to a black body give you accurate results;DIFFICULT
What is the technique that analyzes the constituent bonds of molecules to identify them;DIFFICULT
What technique can be used to identify organic compounds by analysis of their constituent bonds;DIFFICULT
What is the amount of absorption a group of atoms will show in cm;DIFFICULT
What is used in infrared photography to capture the near-infrared spectrum;DIFFICULT
What device uses far-infrared or terahertz radiation;DIFFICULT
What technique is used in art to examine underlying layers of a painting without damaging it;DIFFICULT
What shows up particularly well in reflectograms;DIFFICULT
What painting technique is used to reveal working practices;DIFFICULT
What is useful to show if a painting is original or part of a reflectogram;DIFFICULT
What device did Herschel use to discover the infrared;DIFFICULT
What did Herschel use to detect light from the sun;DIFFICULT
What is a commonly used term for infrared radiation;DIFFICULT
What is the term that uses the infrared spectrum that is radiated by hot bodies;DIFFICULT
What term describes the spectrum of light that is part of the visible spectrum;DIFFICULT
What ice clouds show up grey in infrared;DIFFICULT
What law states that infrared radiation is emitted by objects based on temperature;EASY
What law states that infrared radiation is emitted by objects based on environment;EASY
What glows with heat and shows visible light;DIFFICULT
What can be used to detect protostars when they are cool;DIFFICULT
What sort of equipment uses the infrared spectrum in the absence of sufficient visible light;DIFFICULT
What equipment uses the infrared spectrum with visible light;DIFFICULT
What process uses a chemical source to augment ambient light;DIFFICULT
What device is used to transform infrared radiation into an electric current;DIFFICULT
What devices use IR data transmission in short range communication to command appliances;DIFFICULT
Name the devices that use IrDA to emit infrared radiation that is focused by a plastic lens into a narrow beam ;EASY
What infrared remote control protocols are used in areas of high population density;DIFFICULT
What equations are used to figure out the index of refraction and extinction Coefficient;DIFFICULT
What industry can use infrared light to characterize the extinction Coefficient;DIFFICULT
What is the name of the technique used in scanners to minimize the effects of dust and scratches;DIFFICULT
What cleaning technique is used to find position and resolution;DIFFICULT
What color channels are used to detect inpainting;DIFFICULT
What year did the United Nations Earth Summit define "biological diversity";EASY
What year did the IUCN define "biological diversity";EASY
What did the IUCN define "biological diversity" as;EASY
What model is widely used in macrosociology;DIFFICULT
What model is widely used in Stochastic dynamics;DIFFICULT
What type of diversity showed an overall exponential trend;DIFFICULT
What type of diversity showed an overall extinction trend;DIFFICULT
Who describes the "Evil Quartet";DIFFICULT
What describes habitat destruction overkill introduced species and secondary extinctions;DIFFICULT
What describes Habitat destruction Invasive species Pollution human over-Population and Over-harvesting;DIFFICULT
What funding organization uses the IUCN's Classification of Direct Threats;DIFFICULT
Who describes the "IUCN";DIFFICULT
What describes habitat destruction overkill introduced species and organization extinctions;DIFFICULT
What describes Habitat destruction Invasive species Pollution human over Population and Over-conservation;DIFFICULT
What funding organization uses IUCN's Classification of Direct Population;DIFFICULT
What type of animal shows a logistic pattern of growth;DIFFICULT
What type of animal shows an exponential rise in diversity;DIFFICULT
What type of animal shows a logistic pattern of diversity;DIFFICULT
What type of animal shows an exponential pattern of growth;DIFFICULT
What farms use biologically destructive pesticides;DIFFICULT
What farmers use integrated pest management strategies;DIFFICULT
What farms use polyculture destructive pesticides;DIFFICULT
What farmers use integrated capital management strategies;DIFFICULT
Who selects National parks;EASY
How many species that have been described have been extinct;DIFFICULT
What term describes the number and variety of plants animals and other organisms in existence;DIFFICULT
What term describes all the species of plants in existence;DIFFICULT
What term describes the components of insects;DIFFICULT
What term describes all the species of insects in existence;DIFFICULT
Which scientist first used the term biological diversity;DIFFICULT
Which scientist first used the term biology;DIFFICULT
What programming did IBM use in the 1970s;DIFFICULT
What programming did DEC use in the 1970s;DIFFICULT
What was created to solve the problem for ANSI C;DIFFICULT
What was created to solve the problem for Usenet;DIFFICULT
What did Germans get used to;DIFFICULT
How many graphic symbols were used before ASCII;DIFFICULT
How many graphic symbols were used before encoding systems were invented;DIFFICULT
What was it used for;DIFFICULT
When was ASCII first used by Berner-Ross;DIFFICULT
RFC 2822 translates what kind of languages;DIFFICULT
What does not define any mechanism for carriage return;EASY
What do most other systmes use the DEL to mean;DIFFICULT
What other systems use for the terminal;DIFFICULT
What did the first systems use DEL to mean;DIFFICULT
What do computers using operating systems use for line endings;DIFFICULT
Why did Telnet define an ASCII as a Network Virtual Terminal;EASY
What do computers using standard text format use for line endings;DIFFICULT
Why did Telnet define an ASCII as EBCDIC;EASY
What did Macintosh use instead of graphics ;DIFFICULT
What did Macintosh use instead of hardware;DIFFICULT
What is most often used as a command sequence;DIFFICULT
What is using Z as the end of text analogous to;DIFFICULT
What was the most influential device that interpretated the characters;DIFFICULT
When was paper trade classified as earned income;EASY
What were used instead of 0 and 1 ;DIFFICULT
What were used instead of underscores;DIFFICULT
What was code 127 labeled as for the Teletype;EASY
What was NUL named as for the Teletype;EASY
What used carriage return(CR) alone as a line terminator;DIFFICULT
What did characters use to simplify plain text data;DIFFICULT
What used carriage return(CR) alone as a data stream;DIFFICULT
What still uses the external digestion system;DIFFICULT
What do bacteria use as carbon and energy sources;DIFFICULT
What are teeth used for;DIFFICULT
What muscle movements are used for digestion;DIFFICULT
What rules state that only women can compete in rhythmic gymastics;EASY
What five seperate apparatuses are used in the five separate routines;DIFFICULT
What rules determine what women are allowed to wear;EASY
Do athletes use apparatuses in the international AGG competitions;DIFFICULT
What is used on the floor area in AGG;DIFFICULT
What is the rope made out of that the gymnists uses in their routine;DIFFICULT
In what year were ropes first used in the Gymnastic World Championships;DIFFICULT
What determines where a vaulter starts on the runway;EASY
What score is determined by the fans;EASY
What apparatus types are only used in Japan;DIFFICULT
What injuries are caused when using the wrong mat;DIFFICULT
What are gymnasts prohibited from using with uneven bars;DIFFICULT
What determines what props groups can bring;EASY
Who were the first to use still rings;DIFFICULT
What is used to determine an execution score;DIFFICULT
What happens if a gymnast only used three tumbling lines;DIFFICULT
During what year was Barcelona not allowed to use  their transfer windows;DIFFICULT
What new named was the Barcelona club forced to adopt;EASY
With Franco's dictatorship over to what did Barcelona change their name ;EASY
How did the Catalans show their identity during the dictatorships;DIFFICULT
From what language did Espanyol translate their name;DIFFICULT
What tool did Hoover use to find bootleggers;DIFFICULT
Which president was the first to use wiretaps to find bootleggers;DIFFICULT
When did Hoover stop using wiretapping;DIFFICULT
What are state and local agencies not allowed to use for their own investigations;DIFFICULT
Who used to brief the President;DIFFICULT
What percentage of COINTELPRO resources were targeted at FBI labeled subversive groups;EASY
What percentage of COINTELPRO resources were used to target white hate groups;DIFFICULT
What percent of COINTELPRO resources were used to help white hate groups;DIFFICULT
What agency did Hoover not tell about the code break and the discoveries gained from it;DIFFICULT
How much was the US government ordered to pay in damages;EASY
How much were the four defendants ordered to pay the US government ;EASY
Who uses the FBI lab services;DIFFICULT
What kind of agencies must pay to use the services of the FBI Lab;DIFFICULT
What were CIA computers used to do;DIFFICULT
Is the RICO Act still used today;DIFFICULT
What did the CIA stop using bullet lead analysis;DIFFICULT
Who uses the NIBRS;DIFFICULT
What is the NIBRS used for;DIFFICULT
What was the electronic eavesdropping system used by the FBI during the Clinton presidency;DIFFICULT
In what year did the FBI stop using commercially available software;DIFFICULT
How did Samuel Walker describe the number of unjustified shots fired;DIFFICULT
How did some people describe Filiberto Ojeda Ríos's death;DIFFICULT
When was the Assumption dogmatically define by the Catholic Church;EASY
Name the two women present with Mary at the Crucifixion of Jesus;EASY
Which color is traditionally used to portray Mary in paintings;DIFFICULT
What rock was used as the source of blue pigment in paints in Medieval and Renaissance Europe;DIFFICULT
Which ancient empire is thought to have started the tradition of portraying Mary in paintings using the color blue;DIFFICULT
What did Mary use to trade for the lapis lazuli;DIFFICULT
Which Sura in the Qur'an describes the visitation of an angel upon Zakariya;DIFFICULT
What term is used to describe the belief that Mary remained a virgin for her entire life;DIFFICULT
Which Latin father described the belief that Jesus' siblings were his cousins;DIFFICULT
Which doctrine describes the belief that Mary remained a virgin even though she gave birth to Jesus;DIFFICULT
What is the term used for Mary before giving birth to Jesus;DIFFICULT
For what purpose did detractors use the idea of Mary's virginity and the virgin conception of Jesus;DIFFICULT
What Hebrew word is used to describe Mary in Isaiah 7:14;DIFFICULT
Which verse in Luke states that Mary had "no relations with man" before Jesus' birth;EASY
Since Mary states that she is not divine what teachings carry on her statements;EASY
Which theologian described Mariology as "the heresy of the Catholic Church";DIFFICULT
Protestants describe Mary as devoted to whom;DIFFICULT
Mary stated that she was the mother of Jesus but also referred to herself as;EASY
What is the term used for veneration of Mary in Roman Catholic theology;DIFFICULT
What is the Roman Catholic term used to denote the worship of God;DIFFICULT
What is the Ortodox term used to denote the worship of God;DIFFICULT
What term is used to refer to Christains by author Shabbir Akhtar;DIFFICULT
What did the angel Gabriel tell Elizabeth whom Mary was;DIFFICULT
Who was Melbourne named by;EASY
Who was Melbourne named in honor of;EASY
Which building was listed as the 13th tallest residential building in the world in January 2014;EASY
How many of the top twenty high school sin Australia are located in Mebourne according to the Better Education ranking;EASY
How many public universities are located in Melbourne;EASY
What is the name of a popular arcade located within the Hoddle Grid;EASY
Is residential architecture in Melbourne defined by a single architectural style or an eclectic mix of buildings;EASY
What did John use to increase his own territory and power;DIFFICULT
Many records showed what;DIFFICULT
Which design feature did Smith eventually use to make production of a newly designed board more cost-efficient;DIFFICULT
Which design feature did Smith eventually use to make production of a newly designed board less cost-efficient;DIFFICULT
What did Steve Jobs order the OS version 77 to be branded as;EASY
What did Steve Jobs order the OS version 78 to be branded as;EASY
What processors are used by the current Mac product family;DIFFICULT
Which technique was once used to boot an alternate operating system than Mac OS;DIFFICULT
What was introduced that made using Mac OS alternative operating systems easier;DIFFICULT
Which technique was once used to boot an alternate operating system than Mac SO;DIFFICULT
What was introduced that made using Mac OP alternative operating systems easier;DIFFICULT
Which company first used the "multiple exclusive" event marketing concept;DIFFICULT
Which company last used the "multiple exclusive" event marketing concept;DIFFICULT
Which Mac used aluminum in it's construction;DIFFICULT
Which Mac used tin in it's construction;DIFFICULT
Why did many software developers choose not to redesign the Mac operating system and rewrite the programming code;DIFFICULT
Why did many hardware developers choose not to redesign the Mac operating system and rewrite the programming code;DIFFICULT
What was Macintosh ranked on the "list of intended brands for desktop purchases" for the 2011 holiday season;DIFFICULT
What was Macintosh ranked on the "list of intended brands for desktop purchases" for the 2010 holiday season;DIFFICULT
Which platform did Apple choose to use;DIFFICULT
How far behind was Macintosh set back compared to the new IBM compatibles;DIFFICULT
Which platform did Apple choose not to use;DIFFICULT
How far behind was Microsoft set back compared to the new IBM compatibles;DIFFICULT
What did the iMac need to use in order to write CDs or other media;DIFFICULT
What did the iMac need to use in order to read CDs or other media;DIFFICULT
What Apple mouse 1st used multi-touch gesture recognition;DIFFICULT
What Apple mouse 1st used single-touch gesture recognition;DIFFICULT
What is possible to run by using Boot camp even though it is not condoned by Apple;DIFFICULT
What is possible to run by using Boot camp even though it is not condoned by Microsoft;DIFFICULT
NATO defines anti-aircraft warfare as measures to reduce what;EASY
What agency stated that the arrangements were an air defence ground environment;EASY
Which war was the cannon used in prior to this event;DIFFICULT
What showed that aircraft could be a significant contribution to the battlefield;DIFFICULT
What was originally used to see hostile aircraft approaching;DIFFICULT
Who wanted the British to keep using machine guns in World War I;DIFFICULT
The military was not allowed to use anything that was bigger than what;DIFFICULT
What kind of aircraft is used to intercept and destroy other aircraft;DIFFICULT
When did personnel first start thinking about using lasers in combat;DIFFICULT
What laser can currently be used in the type of role that was first thought of in the late 1960s;DIFFICULT
What does NATO define as passive measures to protect people buildings and equipment from air or missile attacks;EASY
What was used as targets in training practices;DIFFICULT
What war was the FlaK first used in;DIFFICULT
What was one of the most often seen weapons that was used both on land and sea;DIFFICULT
What weapons system did American troops use but received minute attention;DIFFICULT
What were barrage balloons initially used as an obstacle to;DIFFICULT
What can be used to determine the maximum distance for an AA gun;DIFFICULT
What is the term used to describe the height that a projectile would go to if it was fired vertically;DIFFICULT
The missile started being used more often instead of what weapon;DIFFICULT
Smaller weapons are able to be used because of their low cost as well as what other factor;DIFFICULT
What type of weapon can be used against hovering helicopters;DIFFICULT
What term is used to describe the altitude for a gun to shoot shells against a target that is moving;DIFFICULT
Which range did not use guided missiles;DIFFICULT
Who used motorised two-gun sections;DIFFICULT
What was the HRF used with to set fuses;DIFFICULT
The fuse length could be set using height reported by whom;DIFFICULT
What gun was the French Brocq system used with;DIFFICULT
Which system used a pair of trackers;DIFFICULT
At long range what in theory could be used to set ranging calculations;DIFFICULT
What was the name of the mechanical computer that used automation;DIFFICULT
What did the muzzle flashes of the firearms used by the infantry reveal;DIFFICULT
Heavier artillery systems were typically used for what;DIFFICULT
What are two types of fuses used for shells;DIFFICULT
At shorter ranges a light weapon with what is used on fast targets;DIFFICULT
Smaller 50 caliber and 8 millimeter guns have been used in what;DIFFICULT
What gun is used in the Dutch Goalkeeper CIWS;DIFFICULT
What was used because of night attacks;DIFFICULT
What was used to aim the guns after electrical commands were sent;DIFFICULT
What did the Americans use at the beginning of the war;DIFFICULT
What decade were the 90 and 120 millimeter guns used until;DIFFICULT
In what war did the armed forces from Argentina use the SAM Roland;DIFFICULT
What two units used the Rapier missile system;DIFFICULT
What was used in AA mountings on both land and water;DIFFICULT
Sanskrit is used as a pkilsosophical language in Hinduism Buddhism Jainism and which other religion;DIFFICULT
What literary philosophical language was used in Greater India;DIFFICULT
What is listed as one of the 25 languages of India;EASY
The works of which two scholars were used to teach Sanskrit to the higher castes of India;DIFFICULT
Which Sanskrit linguist describes Sanskrit as a "particularly refined or perfected manner of speaking";DIFFICULT
What vernacular language was used only by the upper social class in India;DIFFICULT
What types of script was used to write Sanskrit in the northwest part of Indai;DIFFICULT
What were used to write Sanskrit;DIFFICULT
What script was used in the northwest of India;DIFFICULT
What script was used in the northeast;DIFFICULT
What alphabet was mainly used in West India;DIFFICULT
What is an example of a Sanskrit loanword used in Southeast Asian languages;DIFFICULT
What was Sanskrit used for;DIFFICULT
What language was used for philisophical purposes;DIFFICULT
Sanskrit is not often used in what forms of creative uses;DIFFICULT
Where has the Education Board ranked Sanskrit as a language option;DIFFICULT
Which writing systems have been used to write Sanskrit;DIFFICULT
What was used in very few writing systems in South Asia;DIFFICULT
From what time has the Latin alphabet been used to transcribe Sanskrit;DIFFICULT
How long has IAST been the standard system used for transliteration of Sanskrit;DIFFICULT
What is used in transliteration for computer systems ;DIFFICULT
What transliteration scheme is often used on the internet;DIFFICULT
What system was commonly used in the 18th century to transliterate Sanskrit;DIFFICULT
What academic standard had been used before 1888;DIFFICULT
What software can only be used on Unicode-aware web browsers;DIFFICULT
What system of transliteration is not commonly used on the internet or e-mail;DIFFICULT
What is Vedic Sanskrit meant to be used as;DIFFICULT
What is described as Vedic and evolved outof earlier Panini;DIFFICULT
What theory explains the different features of Sanskrit and other Indo-European languages;DIFFICULT
What form of speech shows that Sanskrit and Prakrits existed together;DIFFICULT
For what did Brahmins use Sanskrit;DIFFICULT
How large of a group in society use Sanskrit;DIFFICULT
What kind of dramas used exclusively the Sanskrit language;DIFFICULT
Who used Sanskrit for common communication;DIFFICULT
Which local population refuses to use Sanskrit as a language;DIFFICULT
How did the British academics show their feelings about Sanskrit;DIFFICULT
Which well known performer has used Sanskrit chants in her music;DIFFICULT
What is the opera created by Steven Glass that uses Sanskrit;DIFFICULT
Where does Valencia rank among Spain's largest cities;DIFFICULT
What body of water is Valencia located on;EASY
Who ordered Valencia punished for supporting Charles;EASY
When was an exhibition held that showed agricultural and industrial progress;DIFFICULT
What park is located in the previous river bed;EASY
Which pope used the Santo Caliz for mass in Valencia;DIFFICULT
When was the Santo Caliz used for mass in Valencia;DIFFICULT
Where is the bridge named for Calatrava located;EASY
What was Valencia named during the time of Abdullah;EASY
What feature of Valencia used to be a minaret;DIFFICULT
Who was an early poet to use Valencian;DIFFICULT
Where did Valencia rank in economic development among Spanish cities in the 1900s;DIFFICULT
Where did Valencia rank in size among Spanish cities in the 1900s;DIFFICULT
What is now located at the former centre of Valencia;EASY
Until when was the Lonja used to quarter troops;DIFFICULT
In what year did GE start using the slogan "Imagination at work";DIFFICULT
What was the typeface used for "We Bring Good Things to Life";DIFFICULT
Which organization identified GE as the fourth largest corporate producer of air pollution in the US;EASY
Which company is ranked as the largest engine manufacturer in the world;DIFFICULT
Which television broadcast company is located in the same building as GE's main offices in New York City;EASY
What kind of gunfire is the M249 SAW generally used for;DIFFICULT
What is the Mossberg 590 used for;DIFFICULT
What kind of gunfire is the M248 SAW generally used for;DIFFICULT
What gun do designated marksmen use the least;DIFFICULT
How many of the vehicles will be used for training;DIFFICULT
How many vehicles does the Army plan on not using for training;DIFFICULT
What does the army use for facilities while they are deployed;DIFFICULT
What are the barracks used for;DIFFICULT
What are DFAC ships used for;DIFFICULT
In what year did the army start using fixed-wing aircraft;DIFFICULT
What is the primary sidearm used by the US Army;DIFFICULT
What type of frag grenade is used by the US Army;DIFFICULT
What is the primary sidearm used by the Coast Guard;DIFFICULT
What type of frag grenade is used by the Coast Guard;DIFFICULT
What are the most common weapons used by the Navy;DIFFICULT
Who order the First and Second armies to advance against the French;EASY
Which prince ordered an artillery attack against Canrobert;EASY
A blockade of what coastline was ordered by the French government at the start of the war;EASY
Which system in the brain determines rewards and punishments emotional experiences and social information;EASY
What is one reason a late maturing boy may be less confident when comparing himself to others;DIFFICULT
What word is defined as the capacity for insight and judgement that is developed through experience;EASY
How is adolescence defined biologically;EASY
How is adolescence defined cognitively;EASY
How can the ideal self be described in terms of the adolescent;DIFFICULT
How can the feared self be described in terms of the adolescent;DIFFICULT
Do adolescents demonstrate intended behavior moving towards the ideal or feared self;DIFFICULT
What is the term used to describe thinking about thinking itself;DIFFICULT
What questionaire has been used to measure the age in which adolescents should be able to engage in autonomous behaviors;DIFFICULT
What has the teen timetable questionnaire been used to guage;DIFFICULT
How do adolescents initially define themselves;EASY
Which term is defined as one's thoughts and feelings about one's self-concept and identity;EASY
What new theory states that traumatic events during adolescence have lifelong effects;EASY
How do adolescents use online technology;DIFFICULT
What is a potential negative effect of using newer online channels of communication;DIFFICULT
Which gender reports most frequently using alcohol as a coping mechanism;DIFFICULT
How do children tend to define themselves;EASY
Do children or adolescents define themselves based on values thoughts and opinions;EASY
Which idea is known as the ability of a person to have opinions and beliefs that are defined confidently consistent and stable;EASY
How is adolescence defined socially;EASY
Who describes adolescence as the stage of life in which the individual's thoughts start taking more of an abstract form;DIFFICULT
What is one large determining factor in normative adolescent behavior;EASY
What percentage of adolescents use the internet at least occasionally;DIFFICULT
What percentage of adolescents report using social networking sites;DIFFICULT
What is one possible reasoning behind many students choosing to continue their smoking habits from middle school into late adolescence;DIFFICULT
What land mass was named after after Australia;EASY
What explorer opposed naming Australia  after Terra Australis;EASY
What ship did Shackelton use to reach the geographic South Pole;DIFFICULT
Where are oil and gas deposits located near Antarctica;EASY
What latitude is defined as being Antarctica's border;EASY
What year did Norway formally define Maud Queen Land;EASY
What is defined as all land and ice shelves south of 59° S;EASY
What ships did Cook use to circle the Antarctic Circle;DIFFICULT
Where was Gondwana located by the end of the Devonian period;EASY
Which pole is located in Antarctica;EASY
Who wrote a book describing a cold region in 350 BC;DIFFICULT
What map maker used the name Antarctica in his map of the 2nd century AD;DIFFICULT
What Greek authors used the term polus anarcticus;DIFFICULT
Who used Meteorology in his preserved world map;DIFFICULT
What type of volcano was located in 2004 by researchers;EASY
For whom is the Weddell seal named ;EASY
What seal is named after the commander of American sealing expoditions;EASY
What whaler had a seal named after him;EASY
What is named after James Sir Weddell;EASY
What do meteorites absorb that can be used to understand how old the meteorite is;DIFFICULT
What kind of observations use  the high elevations and thin atmosphere for viewing space;DIFFICULT
What determined whether The Bahre-Nagassi fought with or against the Abyssinians;EASY
